Token<Keyword : "namespace", Line: 12, Char: 0>
Token<Symbol : "$", Line: 98, Char: 309815376>
Token<Identifier : "phi", Line: 98, Char: 0>
Token<Identifier : "implies", Line: 98, Char: 0>
Token<Symbol : "$", Line: 98, Char: 309815376>
Token<Identifier : "chi", Line: 98, Char: 0>
Token<Symbol : ")", Line: 98, Char: 309815376>
Token<Symbol : ")", Line: 98, Char: 309815376>
Token<Symbol : "\", Line: 98, Char: 309815376>
Token<Symbol : ")", Line: 98, Char: 309815376>
Token<Symbol : ";", Line: 98, Char: 309815376>
Token<Keyword : "infer", Line: 99, Char: 0>
Token<Identifier : "is_formula", Line: 99, Char: 0>
Token<Symbol : "(", Line: 99, Char: 309815376>
Token<Symbol : "\", Line: 99, Char: 309815376>
Token<Symbol : "(", Line: 99, Char: 309815376>
Token<Symbol : "(", Line: 99, Char: 309815376>
Token<Symbol : "$", Line: 99, Char: 309815376>
Token<Identifier : "phi", Line: 99, Char: 0>
Token<Identifier : "implies", Line: 99, Char: 0>
Token<Symbol : "(", Line: 99, Char: 309815376>
Token<Symbol : "$", Line: 99, Char: 309815376>
Token<Identifier : "psi", Line: 99, Char: 0>
Token<Identifier : "implies", Line: 99, Char: 0>
Token<Symbol : "$", Line: 99, Char: 309815376>
Token<Identifier : "chi", Line: 99, Char: 0>
Token<Symbol : ")", Line: 99, Char: 309815376>
Token<Symbol : ")", Line: 99, Char: 309815376>
Token<Identifier : "implies", Line: 99, Char: 0>
Token<Symbol : "(", Line: 100, Char: 309815376>
Token<Symbol : "(", Line: 100, Char: 309815376>
Token<Symbol : "$", Line: 100, Char: 309815376>
Token<Identifier : "phi", Line: 100, Char: 0>
Token<Identifier : "implies", Line: 100, Char: 0>
Token<Symbol : "$", Line: 100, Char: 309815376>
Token<Identifier : "psi", Line: 100, Char: 0>
Token<Symbol : ")", Line: 100, Char: 309815376>
Token<Identifier : "implies", Line: 100, Char: 0>
Token<Symbol : "(", Line: 100, Char: 309815376>
Token<Symbol : "$", Line: 100, Char: 309815376>
Token<Identifier : "phi", Line: 100, Char: 0>
Token<Identifier : "implies", Line: 100, Char: 0>
Token<Symbol : "$", Line: 100, Char: 309815376>
Token<Identifier : "chi", Line: 100, Char: 0>
Token<Symbol : ")", Line: 100, Char: 309815376>
Token<Symbol : ")", Line: 100, Char: 309815376>
Token<Symbol : ")", Line: 100, Char: 309815376>
Token<Symbol : "\", Line: 100, Char: 309815376>
Token<Symbol : ")", Line: 100, Char: 309815376>
Token<Symbol : ";", Line: 100, Char: 309815376>
Token<Keyword : "step", Line: 102, Char: 0>
Token<Identifier : "_distributive", Line: 102, Char: 0>
Token<Symbol : "(", Line: 102, Char: 309815376>
Token<Symbol : "\", Line: 102, Char: 309815376>
Token<Symbol : "$", Line: 102, Char: 309815376>
Token<Identifier : "phi", Line: 102, Char: 0>
Token<Symbol : "\", Line: 102, Char: 309815376>
Token<Symbol : ",", Line: 102, Char: 309815376>
Token<Symbol : "\", Line: 102, Char: 309815376>
Token<Symbol : "$", Line: 102, Char: 309815376>
Token<Identifier : "psi", Line: 102, Char: 0>
Token<Symbol : "\", Line: 102, Char: 309815376>
Token<Symbol : ",", Line: 102, Char: 309815376>
Token<Symbol : "\", Line: 102, Char: 309815376>
Token<Symbol : "$", Line: 102, Char: 309815376>
Token<Identifier : "chi", Line: 102, Char: 0>
Token<Symbol : "\", Line: 102, Char: 309815376>
Token<Symbol : ")", Line: 102, Char: 309815376>
Token<Symbol : ";", Line: 102, Char: 309815376>
Token<Keyword : "step", Line: 103, Char: 0>
Token<Identifier : "WF_implication", Line: 103, Char: 0>
Token<Symbol : "(", Line: 103, Char: 309815376>
Token<Symbol : "\", Line: 103, Char: 309815376>
Token<Symbol : "$", Line: 103, Char: 309815376>
Token<Identifier : "psi", Line: 103, Char: 0>
Token<Symbol : "\", Line: 103, Char: 309815376>
Token<Symbol : ",", Line: 103, Char: 309815376>
Token<Symbol : "\", Line: 103, Char: 309815376>
Token<Symbol : "$", Line: 103, Char: 309815376>
Token<Identifier : "chi", Line: 103, Char: 0>
Token<Symbol : "\", Line: 103, Char: 309815376>
Token<Symbol : ")", Line: 103, Char: 309815376>
Token<Symbol : ";", Line: 103, Char: 309815376>
Token<Keyword : "step", Line: 104, Char: 0>
Token<Identifier : "WF_implication", Line: 104, Char: 0>
Token<Symbol : "(", Line: 104, Char: 309815376>
Token<Symbol : "\", Line: 104, Char: 309815376>
Token<Symbol : "$", Line: 104, Char: 309815376>
Token<Identifier : "phi", Line: 104, Char: 0>
Token<Symbol : "\", Line: 104, Char: 309815376>
Token<Symbol : ",", Line: 104, Char: 309815376>
Token<Symbol : "\", Line: 104, Char: 309815376>
Token<Symbol : "(", Line: 104, Char: 309815376>
Token<Symbol : "$", Line: 104, Char: 309815376>
Token<Identifier : "psi", Line: 104, Char: 0>
Token<Identifier : "implies", Line: 104, Char: 0>
Token<Symbol : "$", Line: 104, Char: 309815376>
Token<Identifier : "chi", Line: 104, Char: 0>
Token<Symbol : ")", Line: 104, Char: 309815376>
Token<Symbol : "\", Line: 104, Char: 309815376>
Token<Symbol : ")", Line: 104, Char: 309815376>
Token<Symbol : ";", Line: 104, Char: 309815376>
Token<Keyword : "step", Line: 105, Char: 0>
Token<Identifier : "WF_implication", Line: 105, Char: 0>
Token<Symbol : "(", Line: 105, Char: 309815376>
Token<Symbol : "\", Line: 105, Char: 309815376>
Token<Symbol : "$", Line: 105, Char: 309815376>
Token<Identifier : "phi", Line: 105, Char: 0>
Token<Symbol : "\", Line: 105, Char: 309815376>
Token<Symbol : ",", Line: 105, Char: 309815376>
Token<Symbol : "\", Line: 105, Char: 309815376>
Token<Symbol : "$", Line: 105, Char: 309815376>
Token<Identifier : "psi", Line: 105, Char: 0>
Token<Symbol : "\", Line: 105, Char: 309815376>
Token<Symbol : ")", Line: 105, Char: 309815376>
Token<Symbol : ";", Line: 105, Char: 309815376>
Token<Keyword : "step", Line: 106, Char: 0>
Token<Identifier : "WF_implication", Line: 106, Char: 0>
Token<Symbol : "(", Line: 106, Char: 309815376>
Token<Symbol : "\", Line: 106, Char: 309815376>
Token<Symbol : "$", Line: 106, Char: 309815376>
Token<Identifier : "phi", Line: 106, Char: 0>
Token<Symbol : "\", Line: 106, Char: 309815376>
Token<Symbol : ",", Line: 106, Char: 309815376>
Token<Symbol : "\", Line: 106, Char: 309815376>
Token<Symbol : "$", Line: 106, Char: 309815376>
Token<Identifier : "chi", Line: 106, Char: 0>
Token<Symbol : "\", Line: 106, Char: 309815376>
Token<Symbol : ")", Line: 106, Char: 309815376>
Token<Symbol : ";", Line: 106, Char: 309815376>
Token<Keyword : "step", Line: 107, Char: 0>
Token<Identifier : "WF_implication", Line: 107, Char: 0>
Token<Symbol : "(", Line: 107, Char: 309815376>
Token<Symbol : "\", Line: 107, Char: 309815376>
Token<Symbol : "(", Line: 107, Char: 309815376>
Token<Symbol : "$", Line: 107, Char: 309815376>
Token<Identifier : "phi", Line: 107, Char: 0>
Token<Identifier : "implies", Line: 107, Char: 0>
Token<Symbol : "$", Line: 107, Char: 309815376>
Token<Identifier : "psi", Line: 107, Char: 0>
Token<Symbol : ")", Line: 107, Char: 309815376>
Token<Symbol : "\", Line: 107, Char: 309815376>
Token<Symbol : ",", Line: 107, Char: 309815376>
Token<Symbol : "\", Line: 107, Char: 309815376>
Token<Symbol : "(", Line: 107, Char: 309815376>
Token<Symbol : "$", Line: 107, Char: 309815376>
Token<Identifier : "phi", Line: 107, Char: 0>
Token<Identifier : "implies", Line: 107, Char: 0>
Token<Symbol : "$", Line: 107, Char: 309815376>
Token<Identifier : "chi", Line: 107, Char: 0>
Token<Symbol : ")", Line: 107, Char: 309815376>
Token<Symbol : "\", Line: 107, Char: 309815376>
Token<Symbol : ")", Line: 107, Char: 309815376>
Token<Symbol : ";", Line: 107, Char: 309815376>
Token<Keyword : "step", Line: 108, Char: 0>
Token<Identifier : "WF_implication", Line: 108, Char: 0>
Token<Symbol : "(", Line: 108, Char: 309815376>
Token<Symbol : "\", Line: 108, Char: 309815376>
Token<Symbol : "(", Line: 108, Char: 309815376>
Token<Symbol : "$", Line: 108, Char: 309815376>
Token<Identifier : "phi", Line: 108, Char: 0>
Token<Identifier : "implies", Line: 108, Char: 0>
Token<Symbol : "(", Line: 108, Char: 309815376>
Token<Symbol : "$", Line: 108, Char: 309815376>
Token<Identifier : "psi", Line: 108, Char: 0>
Token<Identifier : "implies", Line: 108, Char: 0>
Token<Symbol : "$", Line: 108, Char: 309815376>
Token<Identifier : "chi", Line: 108, Char: 0>
Token<Symbol : ")", Line: 108, Char: 309815376>
Token<Symbol : ")", Line: 108, Char: 309815376>
Token<Symbol : "\", Line: 108, Char: 309815376>
Token<Symbol : ",", Line: 108, Char: 309815376>
Token<Symbol : "\", Line: 109, Char: 309815376>
Token<Symbol : "(", Line: 109, Char: 309815376>
Token<Symbol : "(", Line: 109, Char: 309815376>
Token<Symbol : "$", Line: 109, Char: 309815376>
Token<Identifier : "phi", Line: 109, Char: 0>
Token<Identifier : "implies", Line: 109, Char: 0>
Token<Symbol : "$", Line: 109, Char: 309815376>
Token<Identifier : "psi", Line: 109, Char: 0>
Token<Symbol : ")", Line: 109, Char: 309815376>
Token<Identifier : "implies", Line: 109, Char: 0>
Token<Symbol : "(", Line: 109, Char: 309815376>
Token<Symbol : "$", Line: 109, Char: 309815376>
Token<Identifier : "phi", Line: 109, Char: 0>
Token<Identifier : "implies", Line: 109, Char: 0>
Token<Symbol : "$", Line: 109, Char: 309815376>
Token<Identifier : "chi", Line: 109, Char: 0>
Token<Symbol : ")", Line: 109, Char: 309815376>
Token<Symbol : ")", Line: 109, Char: 309815376>
Token<Symbol : "\", Line: 109, Char: 309815376>
Token<Symbol : ")", Line: 109, Char: 309815376>
Token<Symbol : ";", Line: 109, Char: 309815376>
Token<Symbol : "}", Line: 110, Char: 309815376>
Token<Keyword : "axiom", Line: 112, Char: 0>
Token<Identifier : "_transposition", Line: 113, Char: 0>
Token<Symbol : "(", Line: 113, Char: 309815376>
Token<Identifier : "phi", Line: 113, Char: 0>
Token<Symbol : ",", Line: 113, Char: 309815376>
Token<Identifier : "psi", Line: 113, Char: 0>
Token<Symbol : ")", Line: 113, Char: 309815376>
Token<Symbol : "{", Line: 114, Char: 309815376>
Token<Keyword : "assume", Line: 115, Char: 0>
Token<Identifier : "is_formula", Line: 115, Char: 0>
Token<Symbol : "(", Line: 115, Char: 309815376>
Token<Symbol : "\", Line: 115, Char: 309815376>
Token<Symbol : "$", Line: 115, Char: 309815376>
Token<Identifier : "phi", Line: 115, Char: 0>
Token<Symbol : "\", Line: 115, Char: 309815376>
Token<Symbol : ")", Line: 115, Char: 309815376>
Token<Symbol : ";", Line: 115, Char: 309815376>
Token<Keyword : "assume", Line: 116, Char: 0>
Token<Identifier : "is_formula", Line: 116, Char: 0>
Token<Symbol : "(", Line: 116, Char: 309815376>
Token<Symbol : "\", Line: 116, Char: 309815376>
Token<Symbol : "$", Line: 116, Char: 309815376>
Token<Identifier : "psi", Line: 116, Char: 0>
Token<Symbol : "\", Line: 116, Char: 309815376>
Token<Symbol : ")", Line: 116, Char: 309815376>
Token<Symbol : ";", Line: 116, Char: 309815376>
Token<Keyword : "infer", Line: 118, Char: 0>
Token<Identifier : "has_proof", Line: 118, Char: 0>
Token<Symbol : "(", Line: 118, Char: 309815376>
Token<Symbol : "\", Line: 118, Char: 309815376>
Token<Symbol : "(", Line: 118, Char: 309815376>
Token<Symbol : "(", Line: 118, Char: 309815376>
Token<Identifier : "not", Line: 118, Char: 0>
Token<Symbol : "$", Line: 118, Char: 309815376>
Token<Identifier : "psi", Line: 118, Char: 0>
Token<Identifier : "implies", Line: 118, Char: 0>
Token<Identifier : "not", Line: 118, Char: 0>
Token<Symbol : "$", Line: 118, Char: 309815376>
Token<Identifier : "phi", Line: 118, Char: 0>
Token<Symbol : ")", Line: 118, Char: 309815376>
Token<Identifier : "implies", Line: 119, Char: 0>
Token<Symbol : "(", Line: 119, Char: 309815376>
Token<Symbol : "$", Line: 119, Char: 309815376>
Token<Identifier : "phi", Line: 119, Char: 0>
Token<Identifier : "implies", Line: 119, Char: 0>
Token<Symbol : "$", Line: 119, Char: 309815376>
Token<Identifier : "psi", Line: 119, Char: 0>
Token<Symbol : ")", Line: 119, Char: 309815376>
Token<Symbol : ")", Line: 119, Char: 309815376>
Token<Symbol : "\", Line: 119, Char: 309815376>
Token<Symbol : ")", Line: 119, Char: 309815376>
Token<Symbol : ";", Line: 119, Char: 309815376>
Token<Symbol : "}", Line: 120, Char: 309815376>
Token<Keyword : "theorem", Line: 122, Char: 0>
Token<Identifier : "transposition", Line: 123, Char: 0>
Token<Symbol : "(", Line: 123, Char: 309815376>
Token<Identifier : "phi", Line: 123, Char: 0>
Token<Symbol : ",", Line: 123, Char: 309815376>
Token<Identifier : "psi", Line: 123, Char: 0>
Token<Symbol : ")", Line: 123, Char: 309815376>
Token<Symbol : "{", Line: 124, Char: 309815376>
Token<Keyword : "assume", Line: 125, Char: 0>
Token<Identifier : "is_formula", Line: 125, Char: 0>
Token<Symbol : "(", Line: 125, Char: 309815376>
Token<Symbol : "\", Line: 125, Char: 309815376>
Token<Symbol : "$", Line: 125, Char: 309815376>
Token<Identifier : "phi", Line: 125, Char: 0>
Token<Symbol : "\", Line: 125, Char: 309815376>
Token<Symbol : ")", Line: 125, Char: 309815376>
Token<Symbol : ";", Line: 125, Char: 309815376>
Token<Keyword : "assume", Line: 126, Char: 0>
Token<Identifier : "is_formula", Line: 126, Char: 0>
Token<Symbol : "(", Line: 126, Char: 309815376>
Token<Symbol : "\", Line: 126, Char: 309815376>
Token<Symbol : "$", Line: 126, Char: 309815376>
Token<Identifier : "psi", Line: 126, Char: 0>
Token<Symbol : "\", Line: 126, Char: 309815376>
Token<Symbol : ")", Line: 126, Char: 309815376>
Token<Symbol : ";", Line: 126, Char: 309815376>
Token<Keyword : "infer", Line: 128, Char: 0>
Token<Identifier : "has_proof", Line: 128, Char: 0>
Token<Symbol : "(", Line: 128, Char: 309815376>
Token<Symbol : "\", Line: 128, Char: 309815376>
Token<Symbol : "(", Line: 128, Char: 309815376>
Token<Symbol : "(", Line: 128, Char: 309815376>
Token<Identifier : "not", Line: 128, Char: 0>
Token<Symbol : "$", Line: 128, Char: 309815376>
Token<Identifier : "psi", Line: 128, Char: 0>
Token<Identifier : "implies", Line: 128, Char: 0>
Token<Identifier : "not", Line: 128, Char: 0>
Token<Symbol : "$", Line: 128, Char: 309815376>
Token<Identifier : "phi", Line: 128, Char: 0>
Token<Symbol : ")", Line: 128, Char: 309815376>
Token<Identifier : "implies", Line: 129, Char: 0>
Token<Symbol : "(", Line: 129, Char: 309815376>
Token<Symbol : "$", Line: 129, Char: 309815376>
Token<Identifier : "phi", Line: 129, Char: 0>
Token<Identifier : "implies", Line: 129, Char: 0>
Token<Symbol : "$", Line: 129, Char: 309815376>
Token<Identifier : "psi", Line: 129, Char: 0>
Token<Symbol : ")", Line: 129, Char: 309815376>
Token<Symbol : ")", Line: 129, Char: 309815376>
Token<Symbol : "\", Line: 129, Char: 309815376>
Token<Symbol : ")", Line: 129, Char: 309815376>
Token<Symbol : ";", Line: 129, Char: 309815376>
Token<Keyword : "infer", Line: 130, Char: 0>
Token<Identifier : "is_formula", Line: 130, Char: 0>
Token<Symbol : "(", Line: 130, Char: 309815376>
Token<Symbol : "\", Line: 130, Char: 309815376>
Token<Identifier : "not", Line: 130, Char: 0>
Token<Symbol : "$", Line: 130, Char: 309815376>
Token<Identifier : "psi", Line: 130, Char: 0>
Token<Symbol : "\", Line: 130, Char: 309815376>
Token<Symbol : ")", Line: 130, Char: 309815376>
Token<Symbol : ";", Line: 130, Char: 309815376>
Token<Keyword : "infer", Line: 131, Char: 0>
Token<Identifier : "is_formula", Line: 131, Char: 0>
Token<Symbol : "(", Line: 131, Char: 309815376>
Token<Symbol : "\", Line: 131, Char: 309815376>
Token<Identifier : "not", Line: 131, Char: 0>
Token<Symbol : "$", Line: 131, Char: 309815376>
Token<Identifier : "phi", Line: 131, Char: 0>
Token<Symbol : "\", Line: 131, Char: 309815376>
Token<Symbol : ")", Line: 131, Char: 309815376>
Token<Symbol : ";", Line: 131, Char: 309815376>
Token<Keyword : "infer", Line: 132, Char: 0>
Token<Identifier : "is_formula", Line: 132, Char: 0>
Token<Symbol : "(", Line: 132, Char: 309815376>
Token<Symbol : "\", Line: 132, Char: 309815376>
Token<Symbol : "(", Line: 132, Char: 309815376>
Token<Identifier : "not", Line: 132, Char: 0>
Token<Symbol : "$", Line: 132, Char: 309815376>
Token<Identifier : "psi", Line: 132, Char: 0>
Token<Identifier : "implies", Line: 132, Char: 0>
Token<Identifier : "not", Line: 132, Char: 0>
Token<Symbol : "$", Line: 132, Char: 309815376>
Token<Identifier : "phi", Line: 132, Char: 0>
Token<Symbol : ")", Line: 132, Char: 309815376>
Token<Symbol : "\", Line: 132, Char: 309815376>
Token<Symbol : ")", Line: 132, Char: 309815376>
Token<Symbol : ";", Line: 132, Char: 309815376>
Token<Keyword : "infer", Line: 133, Char: 0>
Token<Identifier : "is_formula", Line: 133, Char: 0>
Token<Symbol : "(", Line: 133, Char: 309815376>
Token<Symbol : "\", Line: 133, Char: 309815376>
Token<Symbol : "(", Line: 133, Char: 309815376>
Token<Symbol : "$", Line: 133, Char: 309815376>
Token<Identifier : "phi", Line: 133, Char: 0>
Token<Identifier : "implies", Line: 133, Char: 0>
Token<Symbol : "$", Line: 133, Char: 309815376>
Token<Identifier : "psi", Line: 133, Char: 0>
Token<Symbol : ")", Line: 133, Char: 309815376>
Token<Symbol : "\", Line: 133, Char: 309815376>
Token<Symbol : ")", Line: 133, Char: 309815376>
Token<Symbol : ";", Line: 133, Char: 309815376>
Token<Keyword : "infer", Line: 134, Char: 0>
Token<Identifier : "is_formula", Line: 134, Char: 0>
Token<Symbol : "(", Line: 134, Char: 309815376>
Token<Symbol : "\", Line: 134, Char: 309815376>
Token<Symbol : "(", Line: 134, Char: 309815376>
Token<Symbol : "(", Line: 134, Char: 309815376>
Token<Identifier : "not", Line: 134, Char: 0>
Token<Symbol : "$", Line: 134, Char: 309815376>
Token<Identifier : "psi", Line: 134, Char: 0>
Token<Identifier : "implies", Line: 134, Char: 0>
Token<Identifier : "not", Line: 134, Char: 0>
Token<Symbol : "$", Line: 134, Char: 309815376>
Token<Identifier : "phi", Line: 134, Char: 0>
Token<Symbol : ")", Line: 134, Char: 309815376>
Token<Identifier : "implies", Line: 135, Char: 0>
Token<Symbol : "(", Line: 135, Char: 309815376>
Token<Symbol : "$", Line: 135, Char: 309815376>
Token<Identifier : "phi", Line: 135, Char: 0>
Token<Identifier : "implies", Line: 135, Char: 0>
Token<Symbol : "$", Line: 135, Char: 309815376>
Token<Identifier : "psi", Line: 135, Char: 0>
Token<Symbol : ")", Line: 135, Char: 309815376>
Token<Symbol : ")", Line: 135, Char: 309815376>
Token<Symbol : "\", Line: 135, Char: 309815376>
Token<Symbol : ")", Line: 135, Char: 309815376>
Token<Symbol : ";", Line: 135, Char: 309815376>
Token<Keyword : "step", Line: 137, Char: 0>
Token<Identifier : "_transposition", Line: 137, Char: 0>
Token<Symbol : "(", Line: 137, Char: 309815376>
Token<Symbol : "\", Line: 137, Char: 309815376>
Token<Symbol : "$", Line: 137, Char: 309815376>
Token<Identifier : "phi", Line: 137, Char: 0>
Token<Symbol : "\", Line: 137, Char: 309815376>
Token<Symbol : ",", Line: 137, Char: 309815376>
Token<Symbol : "\", Line: 137, Char: 309815376>
Token<Symbol : "$", Line: 137, Char: 309815376>
Token<Identifier : "psi", Line: 137, Char: 0>
Token<Symbol : "\", Line: 137, Char: 309815376>
Token<Symbol : ")", Line: 137, Char: 309815376>
Token<Symbol : ";", Line: 137, Char: 309815376>
Token<Keyword : "step", Line: 138, Char: 0>
Token<Identifier : "WF_negation", Line: 138, Char: 0>
Token<Symbol : "(", Line: 138, Char: 309815376>
Token<Symbol : "\", Line: 138, Char: 309815376>
Token<Symbol : "$", Line: 138, Char: 309815376>
Token<Identifier : "psi", Line: 138, Char: 0>
Token<Symbol : "\", Line: 138, Char: 309815376>
Token<Symbol : ")", Line: 138, Char: 309815376>
Token<Symbol : ";", Line: 138, Char: 309815376>
Token<Keyword : "step", Line: 139, Char: 0>
Token<Identifier : "WF_negation", Line: 139, Char: 0>
Token<Symbol : "(", Line: 139, Char: 309815376>
Token<Symbol : "\", Line: 139, Char: 309815376>
Token<Symbol : "$", Line: 139, Char: 309815376>
Token<Identifier : "phi", Line: 139, Char: 0>
Token<Symbol : "\", Line: 139, Char: 309815376>
Token<Symbol : ")", Line: 139, Char: 309815376>
Token<Symbol : ";", Line: 139, Char: 309815376>
Token<Keyword : "step", Line: 140, Char: 0>
Token<Identifier : "WF_implication", Line: 140, Char: 0>
